16.0,112.0,-277.779,51.1585
32.0,112.0,-288.3011,50.9958
48.0,112.0,-319.553,48.9849
64.0,112.0,-307.7599,51.3626
80.0,112.0,-297.7575,57.9763
96.0,112.0,-328.2465,60.5991
112.0,112.0,-366.2977,54.6144
128.0,112.0,-390.6147,59.4639
144.0,112.0,-396.1838,67.9792
160.0,112.0,-470.13,78.8366
176.0,112.0,-491.7162,90.2342
192.0,112.0,-492.7136,89.7322
208.0,112.0,-381.1217,67.6298
224.0,112.0,-567.8862,93.1753
240.0,112.0,-378.132,66.9991
16.0,96.0,-31.0303,15.2353
32.0,96.0,-70.9954,13.1281
48.0,96.0,-138.6702,32.1577
64.0,96.0,-171.1281,29.1103
80.0,96.0,-266.198,51.6546
96.0,96.0,-292.1455,57.4987
112.0,96.0,-290.5783,55.4878
128.0,96.0,-311.9442,51.7881
144.0,96.0,-346.0554,58.1257
160.0,96.0,-357.8713,57.8039
176.0,96.0,-350.8505,59.6878
192.0,96.0,-403.7266,69.0195
208.0,96.0,-320.8131,56.2357
224.0,96.0,-459.0117,82.534
240.0,96.0,-457.0084,83.5043
16.0,80.0,-20.2412,3.2038
32.0,80.0,-35.5835,5.4893
48.0,80.0,-40.019,-4.1161
64.0,80.0,-31.0886,5.4191
80.0,80.0,-12.9427,0.8736
96.0,80.0,-63.8506,7.4991
112.0,80.0,-88.3757,21.6415
128.0,80.0,-137.2199,22.684
144.0,80.0,-132.7433,24.3839
160.0,80.0,-207.4057,40.312
176.0,80.0,-276.0433,49.7095
192.0,80.0,-298.5878,53.0725
208.0,80.0,-260.0375,46.0056
224.0,80.0,-268.8531,48.1733
240.0,80.0,-310.4284,58.7564
16.0,64.0,231.9487,-41.9596
32.0,64.0,143.6405,-25.8374
48.0,64.0,96.7274,-16.6325
64.0,64.0,123.9065,-7.6508
80.0,64.0,83.25,-7.2153
96.0,64.0,44.3972,-11.5562
112.0,64.0,-37.1756,14.9445
128.0,64.0,-71.5454,10.634
144.0,64.0,-95.4283,19.2434
160.0,64.0,5.7686,-5.0703
176.0,64.0,-23.2805,-7.5014
192.0,64.0,-204.2238,30.7247
208.0,64.0,-143.4263,25.7989
224.0,64.0,-158.7406,29.2118
240.0,64.0,-169.8949,32.0933
16.0,48.0,335.7824,-55.7417
32.0,48.0,325.264,-57.9899
48.0,48.0,299.5091,-56.6401
64.0,48.0,282.2157,-56.3301
80.0,48.0,292.5343,-57.9844
96.0,48.0,195.5797,-35.3194
112.0,48.0,235.3159,-44.6384
128.0,48.0,229.1645,-49.8343
144.0,48.0,165.8028,-29.7876
160.0,48.0,77.2852,-20.2332
176.0,48.0,18.0149,-5.4565
192.0,48.0,25.5564,-6.4682
208.0,48.0,-18.5393,4.9823
224.0,48.0,-53.3655,19.5709
240.0,48.0,-56.4519,12.8539
16.0,32.0,481.3423,-90.2374
32.0,32.0,385.8547,-74.3126
48.0,32.0,354.8254,-66.9865
64.0,32.0,350.5493,-66.057
80.0,32.0,375.0427,-74.0236
96.0,32.0,369.3525,-61.8244
112.0,32.0,237.1237,-42.5933
128.0,32.0,330.2296,-56.6574
144.0,32.0,325.2028,-53.2999
160.0,32.0,215.7015,-33.5348
176.0,32.0,221.3142,-35.7039
192.0,32.0,254.594,-43.512
208.0,32.0,47.5206,-6.557
224.0,32.0,80.8121,-14.8781
240.0,32.0,-0.6262,3.3243
16.0,16.0,547.1035,-94.0569
32.0,16.0,535.2245,-94.1013
48.0,16.0,517.9478,-88.7497
64.0,16.0,484.6268,-85.1151
80.0,16.0,446.6011,-80.1029
96.0,16.0,421.2002,-76.288
112.0,16.0,436.665,-82.4566
128.0,16.0,393.9364,-71.0327
144.0,16.0,365.2241,-62.0728
160.0,16.0,361.0237,-58.9605
176.0,16.0,316.4375,-41.608
192.0,16.0,349.5129,-61.507
208.0,16.0,109.9899,-16.0939
224.0,16.0,303.1147,-44.9152
240.0,16.0,51.6021,-5.2392
