16.0,112.0,-113.1475,17.988
32.0,112.0,-130.933,24.8842
48.0,112.0,-135.6558,24.5934
64.0,112.0,-147.4472,24.8371
80.0,112.0,-161.7481,28.5154
96.0,112.0,-174.1669,30.7919
112.0,112.0,-187.9328,34.9688
128.0,112.0,-201.613,36.886
144.0,112.0,-220.5603,37.845
160.0,112.0,-241.8198,42.045
176.0,112.0,-249.4652,42.3948
192.0,112.0,-252.2738,42.9747
208.0,112.0,-203.205,35.7991
224.0,112.0,-277.9007,51.9581
240.0,112.0,-283.6233,50.4101
16.0,96.0,-33.3153,7.5943
32.0,96.0,-44.5395,7.547
48.0,96.0,-58.7698,9.8286
64.0,96.0,-79.2053,15.0084
80.0,96.0,-107.9828,19.5488
96.0,96.0,-123.7047,19.9371
112.0,96.0,-135.837,25.0078
128.0,96.0,-156.8964,31.4726
144.0,96.0,-164.9246,28.9228
160.0,96.0,-167.1557,27.4092
176.0,96.0,-200.9567,37.0308
192.0,96.0,-212.0611,39.9748
208.0,96.0,-173.7169,30.3869
224.0,96.0,-225.3664,42.837
240.0,96.0,-236.8788,41.4007
16.0,80.0,33.2069,-10.4536
32.0,80.0,18.8507,-5.2296
48.0,80.0,-1.3876,-1.4364
64.0,80.0,-16.4415,0.5888
80.0,80.0,-19.701,0.033
96.0,80.0,-34.0086,8.1331
112.0,80.0,-51.6041,11.1212
128.0,80.0,-64.6141,9.9716
144.0,80.0,-93.6403,19.0321
160.0,80.0,-111.1168,17.9113
176.0,80.0,-111.739,18.4904
192.0,80.0,-144.2642,27.9634
208.0,80.0,-144.0764,17.8835
224.0,80.0,-154.8563,24.3753
240.0,80.0,-177.6842,33.0948
16.0,64.0,94.0702,-14.8371
32.0,64.0,73.1762,-14.4932
48.0,64.0,64.7358,-12.0573
64.0,64.0,43.4799,-7.2203
80.0,64.0,27.9215,-6.7064
96.0,64.0,22.9683,-3.7771
112.0,64.0,14.99,-0.7473
128.0,64.0,-6.0701,0.5627
144.0,64.0,-12.8307,4.6776
160.0,64.0,-25.5093,9.2974
176.0,64.0,-52.0988,5.533
192.0,64.0,-70.1981,8.2491
208.0,64.0,-97.1041,20.5233
224.0,64.0,-101.1465,19.2894
240.0,64.0,-105.7148,17.1566
16.0,48.0,181.8636,-33.9657
32.0,48.0,159.3735,-27.704
48.0,48.0,142.128,-22.9296
64.0,48.0,130.2164,-23.4737
80.0,48.0,106.1953,-21.3634
96.0,48.0,89.4459,-17.7832
112.0,48.0,72.6816,-8.1789
128.0,48.0,61.5603,-7.8018
144.0,48.0,52.4691,-9.0448
160.0,48.0,37.7628,-9.3813
176.0,48.0,14.5021,-1.4137
192.0,48.0,-0.8327,-2.9135
208.0,48.0,-19.1368,11.5286
224.0,48.0,-34.9489,15.2346
240.0,48.0,-40.3053,12.2801
16.0,32.0,235.4012,-44.2333
32.0,32.0,219.6993,-38.2435
48.0,32.0,204.9805,-35.2312
64.0,32.0,195.8286,-33.5547
80.0,32.0,189.3826,-31.8121
96.0,32.0,174.7988,-30.0667
112.0,32.0,158.0999,-30.5077
128.0,32.0,141.877,-28.4197
144.0,32.0,135.3064,-25.461
160.0,32.0,105.3446,-17.8707
176.0,32.0,87.5883,-19.8359
192.0,32.0,73.1806,-11.5795
208.0,32.0,60.9428,-11.2061
224.0,32.0,44.2678,-12.8904
240.0,32.0,-4.1844,4.0471
16.0,16.0,286.6219,-47.1296
32.0,16.0,269.9614,-41.3795
48.0,16.0,263.1493,-40.7349
64.0,16.0,253.0275,-42.375
80.0,16.0,239.3339,-43.4752
96.0,16.0,231.0047,-43.2877
112.0,16.0,216.9739,-35.5049
128.0,16.0,197.0709,-30.2357
144.0,16.0,182.4133,-29.8433
160.0,16.0,178.5357,-29.8357
176.0,16.0,160.2926,-32.3818
192.0,16.0,154.3335,-32.2283
208.0,16.0,113.1414,-12.9965
224.0,16.0,105.739,-13.434
240.0,16.0,28.1947,-0.9338
