16.0,496.0,2.2728,4.7501
32.0,496.0,0.0156,7.1856
48.0,496.0,-1.2697,8.3536
64.0,496.0,1.1093,3.4019
80.0,496.0,2.5352,2.9682
96.0,496.0,2.9217,3.3632
112.0,496.0,3.3163,3.8458
128.0,496.0,5.7035,6.057
144.0,496.0,0.3814,14.9365
160.0,496.0,-0.7463,22.9063
176.0,496.0,-5.7858,42.2558
192.0,496.0,-5.3129,45.0054
208.0,496.0,-5.3749,45.9553
224.0,496.0,-4.8605,48.7238
240.0,496.0,-5.517,46.0779
256.0,496.0,-9.3348,43.2287
272.0,496.0,-12.1599,34.8688
288.0,496.0,-4.8775,28.4925
304.0,496.0,-3.2032,23.1335
320.0,496.0,-0.8987,30.8716
336.0,496.0,-0.4055,42.7279
352.0,496.0,-3.1105,44.5778
368.0,496.0,-1.6066,30.6461
384.0,496.0,-5.7835,14.3385
400.0,496.0,-5.028,8.9176
416.0,496.0,-2.5917,6.4682
432.0,496.0,-2.4355,6.2452
448.0,496.0,-1.1005,5.0594
464.0,496.0,-1.6956,1.6201
480.0,496.0,-0.1438,-0.0605
496.0,496.0,-0.6859,-0.107
16.0,480.0,-0.667,2.5198
32.0,480.0,0.5312,2.9984
48.0,480.0,-0.1762,2.2041
64.0,480.0,3.3533,2.7357
80.0,480.0,2.6814,4.1424
96.0,480.0,2.08,4.4405
112.0,480.0,2.7487,4.711
128.0,480.0,4.2561,4.81
144.0,480.0,-0.1961,6.8029
160.0,480.0,-3.6442,19.054
176.0,480.0,-2.7311,33.5722
192.0,480.0,-2.7668,45.2147
208.0,480.0,-2.7813,47.8487
224.0,480.0,-6.2847,48.8476
240.0,480.0,-7.7555,46.5675
256.0,480.0,-5.9668,40.8335
272.0,480.0,-7.8411,34.6128
288.0,480.0,-5.1517,19.4208
304.0,480.0,-3.5482,15.2245
320.0,480.0,-2.2358,22.3448
336.0,480.0,0.0965,33.7891
352.0,480.0,-4.3882,39.0875
368.0,480.0,-2.7983,37.3821
384.0,480.0,-3.2934,25.0011
400.0,480.0,-0.123,19.463
416.0,480.0,-0.1467,13.5373
432.0,480.0,-0.5926,8.6855
448.0,480.0,-0.7639,4.8332
464.0,480.0,-4.9768,0.1265
480.0,480.0,0.0389,1.1562
496.0,480.0,-1.1377,2.8725
16.0,464.0,0.2321,3.5606
32.0,464.0,1.3109,4.4535
48.0,464.0,0.8686,3.8996
64.0,464.0,2.3352,2.3933
80.0,464.0,2.8845,4.0976
96.0,464.0,2.2102,4.4415
112.0,464.0,1.9234,4.8561
