0.016,0.976,2.4917,0.11816,32068,-28732,619.27,619.27
0.016,0.96,0.24443,-2.3023,1.3315e+05,-63045,1465.5,1465.5
0.016,0.944,-1.3449,-1.7669,1.4979e+05,-70926,2819.3,2819.3
0.016,0.928,-4.7304,-3.8707,1.2996e+05,-44117,2995.4,2995.4
0.016,0.912,-6.8977,-4.9464,0,0,2324.6,2324.6
0.016,0.896,-9.1434,-4.5315,0,0,956.78,956.78
0.016,0.88,-12.248,-4.0152,0,0,601.84,601.84
0.016,0.864,-12.87,-6.8348,0,0,691.25,691.25
0.016,0.848,-20.107,-5.739,0,0,844.15,844.15
0.016,0.832,-26.347,-3.9454,0,0,957.37,957.37
0.016,0.816,-34.014,-5.2331,0,0,1142.2,1142.2
0.016,0.8,-42.173,-4.6759,0,0,1263.9,1263.9
0.016,0.784,-51.224,-3.2738,0,0,1223,1223
0.016,0.768,-60.445,-7.763,0,0,1386.2,1386.2
0.016,0.752,-64.264,-8.2977,0,0,977.84,977.84
0.016,0.736,-68.984,-9.6451,0,0,557.01,557.01
0.016,0.72,-81.012,-0.89958,0,0,-21.345,21.345
0.016,0.704,-99.63,4.8824,0,0,-1151.4,1151.4
0.016,0.688,-110.57,13.127,0,0,-2925.1,2925.1
0.016,0.672,-115.69,8.539,0,0,-4480.5,4480.5
0.016,0.656,-133.8,16.2,0,0,-3567.6,3567.6
0.016,0.64,-146.53,4.7965,0,0,-1416.8,1416.8
0.016,0.624,-141.92,-3.6332,0,0,3214.5,3214.5
0.016,0.608,-145.05,-3.0169,0,0,7043.2,7043.2
0.016,0.592,-153.25,-4.4646,0,0,11117,11117
0.016,0.576,-156.62,1.2881,0,0,14109,14109
0.016,0.56,-163.08,4.2052,0,0,16331,16331
0.016,0.544,-172.98,2.6846,0,0,17091,17091
0.016,0.528,-199.89,6.2168,0,0,11273,11273
0.016,0.512,-124.03,0.63518,0,0,5715,5715
0.016,0.496,-184.01,14.56,0,0,854.95,854.95
0.016,0.48,-165.85,16.645,0,0,854.95,854.95
0.016,0.464,-157.29,24.786,0,0,854.95,854.95
0.016,0.448,-152.07,25.455,0,0,2362,2362
0.016,0.432,-146.91,17.373,0,0,3278,3278
0.016,0.416,-140.52,15.492,0,0,23440,23440
0.016,0.4,-134.23,14.947,4.4432e+06,-12532,45860,45860
0.016,0.384,-115.53,13.833,4.4432e+06,-12532,58350,58350
0.016,0.368,-112.82,7.648,4.4432e+06,-12532,26678,26678
0.016,0.352,-111.78,5.5943,0,0,-11192,11192
0.016,0.336,-105.94,4.223,0,0,-40212,40212
0.016,0.32,-98.384,0.74973,0,0,-41547,41547
0.016,0.304,-93.076,1.8158,0,0,-36290,36290
0.016,0.288,-81.224,2.9548,0,0,-25924,25924
0.016,0.272,-63.24,-3.1716,0,0,-15366,15366
0.016,0.256,-57.699,-7.1953,0,0,-7832.2,7832.2
0.016,0.24,-56.334,-3.2102,0,0,-3104.3,3104.3
0.016,0.224,-52.916,3.6417,0,0,-1116.3,1116.3
0.016,0.208,-52.478,7.27,0,0,-41.232,41.232
0.016,0.192,-43.19,6.2398,0,0,567.57,567.57
0.016,0.176,-38.018,1.5471,0,0,892.15,892.15
0.016,0.16,-30.501,1.1235,0,0,982.6,982.6
0.016,0.144,-26.721,1.5479,0,0,850.98,850.98
0.016,0.128,-17.373,-2.2996,0,0,-349.36,349.36
0.016,0.112,-9.2782,-4.2847,0,0,-2291.8,2291.8
0.016,0.096,-6.0297,-2.1802,25206,31823,-3463.5,3463.5
0.016,0.08,-4.6304,-3.0677,2222.2,-26390,-4117.8,4117.8
0.016,0.064,-2.1229,-4.2141,-1384.7,-1.3894e+05,-3277.1,3277.1
0.016,0.048,7.5113,-4.1897,-20989,-1.6369e+05,-2676.1,2676.1
0.016,0.032,10.747,-0.83138,-3359.9,-1.1548e+05,-1132.8,1132.8
0.016,0.016,12.403,0.92585,0,0,-171.55,171.55
0.032,0.976,2.4443,0.60047,61755,-92334,1005.5,1005.5
0.032,0.96,0.76391,-1.663,2.2223e+05,-1.7243e+05,3181.5,3181.5
0.032,0.944,-0.73512,-2.8548,3.3247e+05,-1.8122e+05,6102.3,6102.3
0.032,0.928,-3.2095,-2.7693,4.3586e+05,-3174.6,6597.4,6597.4
0.032,0.912,-5.0959,-3.1703,3.2134e+05,1.3973e+05,3691,3691
0.032,0.896,-9.0651,-5.1928,2.3676e+05,1.4913e+05,741.18,741.18
0.032,0.88,-11.929,-3.043,0,0,-389.39,389.39
0.032,0.864,-13.05,-3.9148,0,0,1068.7,1068.7
0.032,0.848,-19.458,-3.228,0,0,1282.4,1282.4
0.032,0.832,-27.579,-4.6481,0,0,1282.4,1282.4
0.032,0.816,-33.478,-5.2378,0,0,1282.4,1282.4
0.032,0.8,-40.439,-2.7658,0,0,1282.4,1282.4
0.032,0.784,-52.027,-4.3631,0,0,1282.4,1282.4
0.032,0.768,-60.761,-7.933,0,0,1282.4,1282.4
0.032,0.752,-64.115,-14.425,0,0,1282.4,1282.4
0.032,0.736,-67.129,-15.327,0,0,1282.4,1282.4
0.032,0.72,-76.519,-5.2136,0,0,1282.4,1282.4
0.032,0.704,-87.692,2.3556,0,0,1282.4,1282.4
0.032,0.688,-102.92,12.177,0,0,1282.4,1282.4
0.032,0.672,-109.69,15.084,0,0,1282.4,1282.4
0.032,0.656,-126.57,9.6505,0,0,1282.4,1282.4
0.032,0.64,-135.12,-2.2195,0,0,1282.4,1282.4
0.032,0.624,-137.73,-7.4173,0,0,1282.4,1282.4
0.032,0.608,-144.28,-7.7216,0,0,1282.4,1282.4
