0.016,0.496,-0.24647,-1.9171,-29999,35784,-532.66,532.66
0.016,0.48,1.4049,2.8629,-35221,31551,-1065.7,1065.7
0.016,0.464,3.0629,1.1087,-39684,31577,-1172.8,1172.8
0.016,0.448,-1.0187,0.99082,-8022.2,-4433.3,-821.21,821.21
0.016,0.432,0.72091,1.8342,-19897,-4907,-38.898,38.898
0.016,0.416,5.0291,0.5705,-30613,-1798.6,4203.1,4203.1
0.016,0.4,4.0312,-0.74061,-1.6719e+05,-33346,9987.9,9987.9
0.016,0.384,5.392,-0.83655,-1.6331e+05,-44893,17312,17312
0.016,0.368,5.7097,-1.4951,-1.6201e+05,-63514,17127,17127
0.016,0.352,3.0841,-0.021996,-14685,-48785,11270,11270
0.016,0.336,5.0079,0.62231,39571,-59913,5443.5,5443.5
0.016,0.32,3.2849,0.36946,55907,-52606,2003.4,2003.4
0.016,0.304,0.075512,0.59374,42816,-42619,3261.1,3261.1
0.016,0.288,0.75674,-0.25038,-18114,9970.3,4580.5,4580.5
0.016,0.272,1.2639,-2.3445,-59136,92886,8843.3,8843.3
0.016,0.256,-0.53555,-0.9668,-92379,1.814e+05,11618,11618
0.016,0.24,-1.3736,2.5596,-71457,1.4344e+05,9386.1,9386.1
0.016,0.224,-1.6951,2.6551,-30892,52588,1932.7,1932.7
0.016,0.208,-1.5798,2.1605,48393,24999,-3984.6,3984.6
0.016,0.192,-1.3145,1.433,42574,38479,-5942.2,5942.2
0.016,0.176,-2.8126,-0.96769,50589,68484,-4855.5,4855.5
0.016,0.16,-1.5153,-1.0262,7603.8,20319,-3228,3228
0.016,0.144,-1.2188,0.46256,11068,19799,-2563.1,2563.1
0.016,0.128,2.2362,-1.8999,-1079.9,7013.5,-1903.9,1903.9
0.016,0.112,5.0922,-0.31489,-147.25,7553.1,-1873.2,1873.2
0.016,0.096,0.49817,-0.98425,5688.9,12040,-1091,1091
0.016,0.08,1.4601,1.06,17638,18293,72.139,72.139
0.016,0.064,-0.71469,0.34465,14159,9090.8,446.2,446.2
0.016,0.048,-0.16512,-0.076413,9646,4399.5,118.59,118.59
0.016,0.032,1.2619,-0.3914,-169.56,-2961.5,72.61,72.61
0.016,0.016,5.5159,-7.3523,0,0,-186.44,186.44
0.032,0.496,1.8017,0.79507,-51836,67064,-736.2,736.2
0.032,0.48,0.23935,2.6903,-61639,56001,-1176.7,1176.7
0.032,0.464,-0.2304,-0.44369,-70634,54987,-1191.3,1191.3
0.032,0.448,-0.20978,0.32044,-15615,-12068,-924.32,924.32
0.032,0.432,-0.27793,0.29486,-20660,-8715,-780.47,780.47
0.032,0.416,-0.44396,-0.47041,-1.0831e+05,-4219.6,1040.4,1040.4
0.032,0.4,-0.50955,-0.25002,-68299,-4.5484e+05,6297.7,6297.7
0.032,0.384,-2.595,-2.2916,1.3502e+05,-8.2625e+05,13802,13802
0.032,0.368,0.51344,-0.71591,90829,-9.1483e+05,15780,15780
0.032,0.352,1.0439,-0.11062,54413,-5.9319e+05,15223,15223
0.032,0.336,2.6485,1.0621,-67679,-3.3916e+05,14374,14374
0.032,0.32,3.6639,2.1692,14099,-1.3464e+05,15812,15812
0.032,0.304,-0.030598,-0.33418,-83334,1.0356e+05,11957,11957
0.032,0.288,-0.4051,0.62186,-2.5547e+05,3.7759e+05,3944.4,3944.4
0.032,0.272,-1.0744,2.0874,-2.9449e+05,4.8023e+05,-919.72,919.72
0.032,0.256,-1.7685,3.7986,-2.851e+05,5.331e+05,-1697.1,1697.1
0.032,0.24,-2.1864,4.2403,-1.3303e+05,3.46e+05,197.27,197.27
0.032,0.224,-1.7465,2.4758,-40585,1.0379e+05,952.62,952.62
0.032,0.208,-1.1443,0.05958,54553,-16981,1701.4,1701.4
0.032,0.192,0.93965,2.5643,-47188,14864,1970.2,1970.2
0.032,0.176,-1.4828,1.4371,-24765,48623,1336.4,1336.4
0.032,0.16,-1.0266,0.95876,-34010,13622,915.55,915.55
0.032,0.144,-0.58766,0.48168,7766.4,33795,427.36,427.36
0.032,0.128,-0.08468,-0.25752,-25707,21134,211.79,211.79
0.032,0.112,-0.079431,0.049249,-40237,-4454.1,214.94,214.94
0.032,0.096,0.28685,0.41751,-42736,-11022,616.56,616.56
0.032,0.08,0.31261,0.98754,620.07,18072,786.72,786.72
0.032,0.064,0.68997,1.6728,15963,29926,675.51,675.51
0.032,0.048,0.66448,0.3783,32100,22620,222.5,222.5
0.032,0.032,0.80031,1.3047,5434.1,-7415.3,97.027,97.027
0.032,0.016,0.10838,-5.493,0,0,-337.66,337.66
0.048,0.496,0.96466,1.0975,-33395,1.1084e+05,-1198.4,1198.4
0.048,0.48,0.58538,2.8939,-42495,1.0829e+05,-2031.8,2031.8
0.048,0.464,-0.8766,-1.037,-54319,1.0908e+05,-1292,1292
0.048,0.448,-0.77188,-0.33463,-21638,-5589.2,1445,1445
0.048,0.432,-0.1076,-0.40109,-32238,-16497,6780,6780
0.048,0.416,-0.095175,-0.58009,-1.3169e+05,-15531,14091,14091
0.048,0.4,-1.3825,-0.887,1.7182e+05,-7.486e+05,27107,27107
0.048,0.384,9.2958,-2.7114,6.3533e+05,-1.389e+06,38545,38545
0.048,0.368,9.3167,0.45574,-9.9045e+05,-7.9314e+05,41314,41314
0.048,0.352,2.4778,1.5659,-1.9279e+06,49185,36979,36979
0.048,0.336,1.7088,1.6097,-2.5561e+06,7.6004e+05,32120,32120
0.048,0.32,2.2219,3.1242,-1.2662e+06,6.838e+05,29218,29218
0.048,0.304,-0.94523,7.2525,-8.3659e+05,8.4487e+05,18860,18860
0.048,0.288,-1.7349,7.7509,-8.6237e+05,1.0783e+06,2702.4,2702.4
0.048,0.272,-2.6492,7.6744,-7.6204e+05,1.1581e+06,-8699,8699
0.048,0.256,-3.0446,7.413,-6.9626e+05,1.0858e+06,-11061,11061
0.048,0.24,-3.3821,6.2961,-3.8912e+05,6.8456e+05,-6647.2,6647.2
0.048,0.224,-1.0953,4.5577,-1.5726e+05,2.1999e+05,-2101.7,2101.7
0.048,0.208,-1.4423,0.3013,-27241,49982,11.453,11.453
0.048,0.192,-1.6803,0.50006,-90425,71485,767.13,767.13
0.048,0.176,-2.1009,1.9937,-41943,88777,415.16,415.16
0.048,0.16,-0.90141,1.5241,13294,-2710.8,570.85,570.85
0.048,0.144,-0.61195,1.0845,20425,21965,513.92,513.92
0.048,0.128,-1.4485,0.44369,-13109,22370,118.81,118.81
0.048,0.112,-1.4257,-0.2482,-39919,-17233,257.85,257.85
0.048,0.096,-1.343,-1.0879,-26189,-1546.6,812.68,812.68
0.048,0.08,-1.5957,0.82084,1289.6,53632,1261.4,1261.4
0.048,0.064,-0.24325,2.1905,22546,64625,1021.4,1021.4
0.048,0.048,0.51586,0.55169,19483,42423,367.11,367.11
0.048,0.032,0.9916,3.4626,6794.2,-14458,95.114,95.114
0.048,0.016,0.13809,-5.5372,0,0,-558.07,558.07
0.064,0.496,0.5528,-0.17712,-3820.3,84434,-1190.7,1190.7
0.064,0.48,2.5758,3.2157,-68765,39821,-1693.5,1693.5
0.064,0.464,-0.9985,-0.042189,-78788,52649,870.63,870.63
0.064,0.448,-0.81129,-0.10529,1.3763e+05,-4.8949e+05,9230.6,9230.6
0.064,0.432,-0.091661,-0.20329,4.4212e+05,-9.1384e+05,21464,21464
0.064,0.416,-0.23067,0.45781,6.7067e+05,-1.5103e+06,37518,37518
0.064,0.4,145.06,-46.427,1.1349e+06,-2.0097e+06,56148,56148
0.064,0.384,9.954,1.1292,1.4969e+06,-2.2224e+06,68977,68977
0.064,0.368,8.9047,2.992,-5.3e+05,-8.2518e+05,68782,68782
0.064,0.352,1.8386,7.2601,-1.9513e+06,6.2719e+05,57686,57686
0.064,0.336,-0.014268,9.5677,-4.019e+06,2.1837e+06,44795,44795
0.064,0.32,-1.4545,11.491,-4.4729e+06,2.767e+06,32354,32354
0.064,0.304,-2.2891,12.45,-4.2432e+06,3.0186e+06,13301,13301
