0.016,0.112,-274.5,39.5,0,0,-0,0
0.016,0.096,-122.16,12.215,0,0,0,0
0.016,0.08,-73.297,0.45254,0,0,0,0
0.016,0.064,53.7,-25.129,0,0,0,0
0.016,0.048,137.46,-44.097,0,0,0,0
0.016,0.032,312.46,-76.56,0,0,0,0
0.016,0.016,196.75,-105.3,0,0,0,0
0.032,0.112,-293.71,44.275,0,0,0,0
0.032,0.096,-216.87,30.046,0,0,0,0
0.032,0.08,-84.094,3.1833,0,0,0,0
0.032,0.064,29.716,-18.61,0,0,0,0
0.032,0.048,134.55,-42.592,0,0,0,0
0.032,0.032,190.04,-55.175,0,0,0,0
0.032,0.016,253.62,-67.619,0,0,0,0
0.048,0.112,-255.23,36.05,0,0,0,0
0.048,0.096,-212.82,30.085,0,0,0,0
0.048,0.08,-120.34,10.413,NaN,NaN,0,0
0.048,0.064,79.911,-26.919,NaN,NaN,0,0
0.048,0.048,187.85,-50.274,NaN,NaN,0,0
0.048,0.032,234.17,-59.516,0,0,0,0
0.048,0.016,256.33,-65.615,0,0,0,0
0.064,0.112,-329.76,53.539,0,0,0,0
0.064,0.096,-191.44,27.623,0,0,0,0
0.064,0.08,-116.9,11.575,NaN,NaN,0,0
0.064,0.064,8.8303,-7.6099,NaN,NaN,NaN,NaN
0.064,0.048,122.64,-35.65,NaN,NaN,0,0
0.064,0.032,226.79,-51.57,0,0,0,0
0.064,0.016,329.98,-73.887,0,0,0,0
0.08,0.112,-424.37,70.89,0,0,0,0
0.08,0.096,-259.65,44.078,0,0,0,0
0.08,0.08,-139.01,24.955,NaN,NaN,0,0
0.08,0.064,-2.2522,-4.4692,NaN,NaN,NaN,NaN
0.08,0.048,168.56,-46.246,NaN,NaN,0,0
0.08,0.032,223.22,-51.059,0,0,0,0
0.08,0.016,319.5,-67.919,0,0,0,0
0.096,0.112,-342.67,61.866,0,0,0,0
0.096,0.096,-233.95,42.514,0,0,0,0
0.096,0.08,-243.1,42.367,NaN,NaN,0,0
0.096,0.064,-32.336,4.6892,NaN,NaN,NaN,NaN
0.096,0.048,257.34,-46.738,NaN,NaN,0,0
0.096,0.032,217.73,-47.676,0,0,0,0
0.096,0.016,304.19,-61.945,0,0,0,0
0.112,0.112,-312.61,57.9,0,0,0,0
0.112,0.096,-259.79,49.231,0,0,0,0
0.112,0.08,-170.52,30.408,NaN,NaN,0,0
0.112,0.064,-44.514,8.7056,NaN,NaN,NaN,NaN
0.112,0.048,81.685,-18.656,NaN,NaN,0,0
0.112,0.032,145.73,-32.896,0,0,0,0
0.112,0.016,235,-50.248,0,0,0,0
0.128,0.112,-326.59,71.894,0,0,0,0
0.128,0.096,-259.37,58.217,0,0,0,0
0.128,0.08,-178.92,40.167,NaN,NaN,-1.0173e+05,1.0173e+05
0.128,0.064,-63.156,16.567,NaN,NaN,-2.8172e+05,2.8172e+05
0.128,0.048,67.363,-15.483,NaN,NaN,-1.2087e+05,1.2087e+05
0.128,0.032,148.85,-31.63,0,0,-28205,28205
0.128,0.016,271.21,-55.505,0,0,-4543.7,4543.7
0.144,0.112,-501.14,97.47,0,0,0,0
0.144,0.096,-286.28,57.289,0,0,0,0
0.144,0.08,-188.22,38.573,NaN,NaN,-1.4005e+05,1.4005e+05
0.144,0.064,-139.88,24.647,-1.0223e+07,2.9449e+06,-2.4962e+05,2.4962e+05
0.144,0.048,102.86,-30.313,-1.0223e+07,2.9449e+06,-1.4876e+05,1.4876e+05
0.144,0.032,177.5,-36.469,-2.5558e+06,7.3623e+05,-42628,42628
0.144,0.016,249.33,-54.035,0,0,-4754.9,4754.9
0.16,0.112,-529.93,119.92,0,0,0,0
0.16,0.096,-308.46,181.42,0,0,0,0
0.16,0.08,-211.69,54.507,NaN,NaN,-1.8878e+05,1.8878e+05
0.16,0.064,-43.365,13.033,1.4372e+07,-2.9705e+05,-2.7175e+05,2.7175e+05
0.16,0.048,12.693,-3.5207,1.4372e+07,-2.9705e+05,-1.9124e+05,1.9124e+05
0.16,0.032,145,-28.168,5.7489e+06,-1.1882e+05,-65387,65387
0.16,0.016,239.44,-48.27,0,0,-10076,10076
0.176,0.112,-432.06,107.38,0,0,0,0
0.176,0.096,-372.95,86.511,0,0,0,0
0.176,0.08,-330.27,-93.714,NaN,NaN,-1.8354e+05,1.8354e+05
0.176,0.064,-238.07,49.25,1.4372e+07,-2.9705e+05,-3.341e+05,3.341e+05
0.176,0.048,-11.432,4.8152,1.4372e+07,-2.9705e+05,-2.3446e+05,2.3446e+05
0.176,0.032,156.19,-99.619,5.7489e+06,-1.1882e+05,-1.121e+05,1.121e+05
0.176,0.016,142.23,-27.206,0,0,-11727,11727
0.192,0.112,-425.77,113.33,0,0,0,0
0.192,0.096,-284.92,83.094,0,0,0,0
0.192,0.08,-128.68,202.24,NaN,NaN,-1.1541e+05,1.1541e+05
0.192,0.064,-129.79,41.853,3.8968e+07,-3.539e+06,-2.2422e+05,2.2422e+05
0.192,0.048,15.59,5.1178,3.8968e+07,-3.539e+06,-1.8591e+05,1.8591e+05
0.192,0.032,113.98,-12.734,9.7419e+06,-8.8476e+05,-96146,96146
0.192,0.016,172.34,-31.843,0,0,-11516,11516
0.208,0.112,-275.84,82.42,0,0,0,0
0.208,0.096,-243.79,74.189,0,0,0,0
0.208,0.08,-201.39,63.21,0,0,-46930,46930
0.208,0.064,-123.98,42.38,0,0,-1.1719e+05,1.1719e+05
0.208,0.048,-49.36,24.552,0,0,-1.1037e+05,1.1037e+05
0.208,0.032,2.3401,13.243,0,0,-68650,68650
0.208,0.016,50.849,-0.20818,0,0,-6194.5,6194.5
0.224,0.112,-301.5,101.9,0,0,-0,0
0.224,0.096,-252.92,89.986,0,0,-0,0
0.224,0.08,-186.05,71.978,0,0,0,0
0.224,0.064,-116.48,55.098,0,0,0,0
0.224,0.048,-54.488,41.919,0,0,0,0
0.224,0.032,11.281,20.84,0,0,0,0
0.224,0.016,73.611,4.4719,0,0,0,0
0.24,0.112,-261.43,84.772,0,0,-0,0
0.24,0.096,-246.85,81.19,0,0,0,0
0.24,0.08,-189.31,68.538,0,0,0,0
0.24,0.064,-125.86,51.596,0,0,0,0
0.24,0.048,-72.592,39.013,0,0,0,0
0.24,0.032,-30.253,28.143,0,0,0,0
0.24,0.016,-6.1039,21.839,0,0,0,0
