16.0,1008.0,3.3018,-1.1145
32.0,1008.0,1.1272,-0.9771
48.0,1008.0,-3.6076,-1.6409
64.0,1008.0,-1.009,-1.8621
80.0,1008.0,-0.3643,-0.2775
96.0,1008.0,-0.9752,0.6306
112.0,1008.0,-1.3218,-0.3962
128.0,1008.0,-1.8404,-1.3994
144.0,1008.0,-0.8038,-2.8337
160.0,1008.0,0.1263,-1.9958
176.0,1008.0,-0.1446,-0.5079
192.0,1008.0,-0.473,-1.1311
208.0,1008.0,0.8596,-2.4691
224.0,1008.0,-0.0761,-3.0703
240.0,1008.0,-0.0095,-3.2221
256.0,1008.0,2.7884,-3.1996
272.0,1008.0,1.012,-2.6899
288.0,1008.0,1.1658,-2.4372
304.0,1008.0,-0.7111,-0.8202
320.0,1008.0,-3.1548,1.067
336.0,1008.0,-1.1236,-0.3376
352.0,1008.0,0.3042,0.271
368.0,1008.0,-0.972,0.9195
384.0,1008.0,-1.3874,-2.5928
400.0,1008.0,-1.0349,-2.1114
416.0,1008.0,-1.9981,-0.7078
432.0,1008.0,1.0075,-0.7288
448.0,1008.0,-0.6266,-0.8081
464.0,1008.0,-1.7344,-0.5241
480.0,1008.0,3.8038,-0.7238
496.0,1008.0,0.0839,-0.194
512.0,1008.0,-1.166,0.7822
528.0,1008.0,-0.5522,1.2049
544.0,1008.0,-2.2207,-0.5423
560.0,1008.0,-1.8847,-2.2776
576.0,1008.0,-1.2384,-2.3443
592.0,1008.0,-2.4597,-1.4408
608.0,1008.0,-2.3413,0.7767
624.0,1008.0,-1.0403,-0.0502
640.0,1008.0,0.317,-2.3684
656.0,1008.0,-0.7219,-2.5482
672.0,1008.0,-0.7599,-2.1667
688.0,1008.0,0.4681,-1.6209
704.0,1008.0,1.0576,-2.4767
720.0,1008.0,0.4822,-1.3584
736.0,1008.0,-0.2645,1.9176
752.0,1008.0,0.3296,2.1399
768.0,1008.0,2.7891,-0.8671
784.0,1008.0,2.6917,-3.4962
800.0,1008.0,0.2645,-4.4807
816.0,1008.0,-0.8118,-2.4376
832.0,1008.0,-0.8217,0.3975
848.0,1008.0,0.1116,0.1219
864.0,1008.0,-0.5373,1.0441
880.0,1008.0,-1.1366,-0.1726
