16.0,1008.0,1.0445,-1.6447
32.0,1008.0,0.0401,-1.6529
48.0,1008.0,0.6145,-2.1955
64.0,1008.0,0.703,-1.158
80.0,1008.0,-0.4145,-1.4845
96.0,1008.0,0.7387,-1.7902
112.0,1008.0,0.2262,-1.2646
128.0,1008.0,-0.9983,-1.3493
144.0,1008.0,0.6144,-0.8722
160.0,1008.0,-0.5358,-0.2419
176.0,1008.0,-1.0748,-0.4805
192.0,1008.0,-0.4343,-1.0872
208.0,1008.0,0.4829,-0.934
224.0,1008.0,-0.0181,-2.8402
240.0,1008.0,-0.4648,-2.1379
256.0,1008.0,-1.4969,-1.1957
272.0,1008.0,-1.2548,-0.8364
288.0,1008.0,2.7077,0.1909
304.0,1008.0,0.2554,-1.2156
320.0,1008.0,-1.5959,-2.7649
336.0,1008.0,-1.4633,-0.0391
352.0,1008.0,0.2422,2.1917
368.0,1008.0,-0.5924,0.6252
384.0,1008.0,-3.3459,-0.1402
400.0,1008.0,-0.9438,-0.8656
416.0,1008.0,-0.2304,-0.0265
432.0,1008.0,-0.1123,-0.8642
448.0,1008.0,-0.153,-2.4609
464.0,1008.0,-0.1408,-1.2232
480.0,1008.0,-0.9867,-1.6172
496.0,1008.0,-1.8217,-0.2562
512.0,1008.0,-0.6111,-0.0448
528.0,1008.0,0.2972,-0.4026
544.0,1008.0,0.5482,1.1633
560.0,1008.0,-0.2445,0.605
576.0,1008.0,-0.6596,-0.7511
592.0,1008.0,-0.7759,-1.8816
608.0,1008.0,-2.3273,-2.3844
624.0,1008.0,0.0256,-1.6212
640.0,1008.0,0.5011,-0.8991
656.0,1008.0,0.3063,0.4267
672.0,1008.0,-0.6548,2.2774
688.0,1008.0,-0.4652,0.6245
704.0,1008.0,2.9718,-1.6541
720.0,1008.0,1.507,-1.6308
736.0,1008.0,-1.0349,-1.3794
752.0,1008.0,-0.4873,-1.9276
768.0,1008.0,-2.0231,-3.0416
784.0,1008.0,-0.5337,-0.988
800.0,1008.0,0.2205,1.0406
816.0,1008.0,-0.7662,0.8621
832.0,1008.0,-1.7023,0.3242
848.0,1008.0,-1.0366,-0.169
864.0,1008.0,0.4419,-0.6996
880.0,1008.0,0.1623,-1.8753
896.0,1008.0,-0.4333,-3.0508
912.0,1008.0,-1.0151,-1.0874
928.0,1008.0,0.7109,0.3763
944.0,1008.0,1.5631,-2.1011
960.0,1008.0,1.0044,-2.0096
976.0,1008.0,0.3084,0.4894
992.0,1008.0,0.3792,-0.5686
1008.0,1008.0,-0.2478,-1.7731
16.0,992.0,1.1868,-0.2087
32.0,992.0,0.8852,0.127
48.0,992.0,0.3304,1.2175
64.0,992.0,-0.8474,2.894
80.0,992.0,-1.7677,1.3466
96.0,992.0,-1.7012,-1.1765
112.0,992.0,0.181,-1.2959
128.0,992.0,3.0931,-2.9999
144.0,992.0,1.4725,-0.1921
160.0,992.0,1.0033,2.2194
176.0,992.0,-1.1673,0.2178
192.0,992.0,-1.7059,-2.1208
208.0,992.0,2.1032,-2.014
224.0,992.0,2.4464,1.2838
240.0,992.0,-0.2968,3.2318
256.0,992.0,-1.889,3.3646
272.0,992.0,-0.8364,1.7939
288.0,992.0,1.4559,-0.8877
304.0,992.0,-0.5497,-0.1402
320.0,992.0,-3.0769,-0.6836
336.0,992.0,-1.8064,-0.8907
352.0,992.0,-1.3086,-0.2676
368.0,992.0,-1.2386,-1.3762
384.0,992.0,-1.6342,-0.2653
400.0,992.0,-0.3599,0.2005
416.0,992.0,0.592,-1.1341
432.0,992.0,0.1652,-1.997
448.0,992.0,-0.8471,-1.3515
464.0,992.0,-0.8598,2.3046
480.0,992.0,-0.8614,1.9901
496.0,992.0,-1.1642,1.0361
512.0,992.0,-1.1919,1.4023
528.0,992.0,0.071,0.7687
544.0,992.0,2.1189,1.494
560.0,992.0,0.4074,0.8551
576.0,992.0,-0.5648,1.9613
592.0,992.0,-0.8471,1.3597
608.0,992.0,-2.0187,-0.7256
624.0,992.0,-0.0839,-0.823
