16.0,976.0,2.1091,-8.337
32.0,976.0,0.8026,-6.4341
48.0,976.0,4.9616,-5.658
64.0,976.0,6.8039,-4.3951
80.0,976.0,4.0537,-0.3513
96.0,976.0,3.9593,-2.5776
112.0,976.0,1.3424,-7.0082
128.0,976.0,1.0727,-6.4644
144.0,976.0,5.4619,-1.4187
160.0,976.0,5.3411,-1.1536
176.0,976.0,0.6536,-1.7132
192.0,976.0,2.3359,-5.1836
208.0,976.0,3.7315,-4.5675
224.0,976.0,2.5518,-5.1201
240.0,976.0,2.7174,-6.1518
256.0,976.0,-0.2081,-2.9173
272.0,976.0,-1.0637,-1.5814
288.0,976.0,1.4681,2.4084
304.0,976.0,0.3412,3.8546
320.0,976.0,-1.1168,1.845
336.0,976.0,2.2877,4.3785
352.0,976.0,0.5201,4.9608
368.0,976.0,-0.6496,3.0708
384.0,976.0,4.3219,-0.3111
400.0,976.0,2.7437,-2.8355
416.0,976.0,-3.414,1.8993
432.0,976.0,-2.8507,2.9762
448.0,976.0,-0.6462,2.0712
464.0,976.0,-4.4708,1.8122
480.0,976.0,-2.2203,1.195
496.0,976.0,3.698,-2.4275
512.0,976.0,5.9597,-2.5515
528.0,976.0,4.8615,-1.4269
544.0,976.0,1.2075,0.7423
560.0,976.0,1.5526,3.0907
576.0,976.0,4.1168,-0.0477
592.0,976.0,3.9991,0.4482
608.0,976.0,1.0015,-4.3463
624.0,976.0,-0.1637,-7.251
640.0,976.0,0.9611,-0.8904
656.0,976.0,2.8837,-1.0885
672.0,976.0,1.66,-4.2763
688.0,976.0,2.3321,-1.0019
704.0,976.0,5.4672,5.1035
720.0,976.0,2.2451,1.5667
736.0,976.0,0.9436,-0.185
752.0,976.0,-2.1477,1.7166
768.0,976.0,-0.0147,-0.0967
784.0,976.0,2.5757,-2.8517
800.0,976.0,2.976,-2.869
816.0,976.0,2.8528,2.0428
832.0,976.0,3.2198,1.1904
848.0,976.0,3.6341,-4.7167
864.0,976.0,1.557,-5.6206
880.0,976.0,3.3409,-0.4059
896.0,976.0,1.2289,-0.9624
912.0,976.0,-1.247,-6.3375
928.0,976.0,1.577,-9.9365
944.0,976.0,2.7626,-3.8115
960.0,976.0,1.8232,-1.8797
976.0,976.0,4.7716,-1.2104
16.0,960.0,0.9645,-6.4812
32.0,960.0,1.7271,-4.944
48.0,960.0,4.2429,-7.9071
64.0,960.0,4.8233,-10.4134
80.0,960.0,5.4573,-4.6724
96.0,960.0,4.1384,-6.4695
112.0,960.0,2.3535,-11.3966
128.0,960.0,0.8373,-9.5337
144.0,960.0,2.7357,-4.7968
160.0,960.0,3.1488,-4.7079
176.0,960.0,-0.8945,-5.8218
192.0,960.0,2.6424,-4.9665
208.0,960.0,4.0703,-4.1777
224.0,960.0,3.4559,-4.8027
240.0,960.0,4.8185,-5.6471
256.0,960.0,1.2053,-4.38
272.0,960.0,1.0458,-3.8158
288.0,960.0,3.055,-4.7104
304.0,960.0,1.7757,-3.4548
320.0,960.0,-0.7673,-0.935
336.0,960.0,0.3136,0.915
352.0,960.0,1.3144,-1.1507
368.0,960.0,2.3407,-1.0654
384.0,960.0,8.4763,-0.7879
400.0,960.0,11.0628,-4.6329
416.0,960.0,5.4546,-0.8591
432.0,960.0,3.4502,0.9466
448.0,960.0,5.8809,-4.7607
464.0,960.0,2.9333,-6.9492
480.0,960.0,3.3537,-4.101
496.0,960.0,4.8063,-6.3192
512.0,960.0,2.8261,-9.6811
528.0,960.0,3.7006,-6.1176
544.0,960.0,-0.9441,-1.322
560.0,960.0,0.3244,-0.4679
576.0,960.0,4.1801,-1.0412
592.0,960.0,4.7005,-0.1303
608.0,960.0,8.0902,-3.4901
624.0,960.0,5.0837,-5.4903
640.0,960.0,6.3738,-3.3529
656.0,960.0,3.5683,-7.4345
672.0,960.0,-0.3824,-8.7557
688.0,960.0,-0.4061,-3.7468
704.0,960.0,1.8068,-3.55
720.0,960.0,5.1386,-5.8123
736.0,960.0,3.6421,-6.3406
752.0,960.0,0.848,-5.773
768.0,960.0,0.5138,-4.0356
784.0,960.0,4.4926,-3.974
800.0,960.0,2.0254,-6.1848
